oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.02, CEST,lun 6 apr 2020, 04.54.07, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.07, CEST,lun 6 apr 2020, 04.54.12, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.12, CEST,lun 6 apr 2020, 04.54.17, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.17, CEST,lun 6 apr 2020, 04.54.22, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.22, CEST,lun 6 apr 2020, 04.54.27, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.27, CEST,lun 6 apr 2020, 04.54.33, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.33, CEST,lun 6 apr 2020, 04.54.38, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.38, CEST,lun 6 apr 2020, 04.54.43, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.43, CEST,lun 6 apr 2020, 04.54.48, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.48, CEST,lun 6 apr 2020, 04.54.54, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.54, CEST,lun 6 apr 2020, 04.54.59, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.54.59, CEST,lun 6 apr 2020, 04.55.04, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.55.04, CEST,lun 6 apr 2020, 04.55.09, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.55.10, CEST,lun 6 apr 2020, 04.55.15, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.55.15, CEST,lun 6 apr 2020, 04.55.20, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.55.20, CEST,lun 6 apr 2020, 04.55.25, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.55.25, CEST,lun 6 apr 2020, 04.55.30, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.55.30, CEST,lun 6 apr 2020, 04.55.36, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.55.36, CEST,lun 6 apr 2020, 04.55.41, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.55.41, CEST,lun 6 apr 2020, 04.55.46, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.55.46, CEST,lun 6 apr 2020, 04.55.51, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.55.51, CEST,lun 6 apr 2020, 04.55.57, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.55.57, CEST,lun 6 apr 2020, 04.56.02, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.56.02, CEST,lun 6 apr 2020, 04.56.07, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.56.07, CEST,lun 6 apr 2020, 04.56.12, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.56.12, CEST,lun 6 apr 2020, 04.56.18, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.56.18, CEST,lun 6 apr 2020, 04.56.23, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.56.23, CEST,lun 6 apr 2020, 04.56.28, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.56.28, CEST,lun 6 apr 2020, 04.56.33, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.56.33, CEST,lun 6 apr 2020, 04.56.39, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.56.39, CEST,lun 6 apr 2020, 04.56.44, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.56.44, CEST,lun 6 apr 2020, 04.56.49, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.56.49, CEST,lun 6 apr 2020, 04.56.54, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.56.54, CEST,lun 6 apr 2020, 04.57.00, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.00, CEST,lun 6 apr 2020, 04.57.05, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.05, CEST,lun 6 apr 2020, 04.57.10, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.10, CEST,lun 6 apr 2020, 04.57.15, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.15, CEST,lun 6 apr 2020, 04.57.21, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.21, CEST,lun 6 apr 2020, 04.57.26, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.26, CEST,lun 6 apr 2020, 04.57.31, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.31, CEST,lun 6 apr 2020, 04.57.36, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.36, CEST,lun 6 apr 2020, 04.57.41, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.41, CEST,lun 6 apr 2020, 04.57.47, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.47, CEST,lun 6 apr 2020, 04.57.52, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.52, CEST,lun 6 apr 2020, 04.57.57, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.57.57, CEST,lun 6 apr 2020, 04.58.02, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.58.02, CEST,lun 6 apr 2020, 04.58.08, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.58.08, CEST,lun 6 apr 2020, 04.58.13, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.58.13, CEST,lun 6 apr 2020, 04.58.18, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.58.18, CEST,lun 6 apr 2020, 04.58.23, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.58.23, CEST,lun 6 apr 2020, 04.58.28, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.58.28, CEST,lun 6 apr 2020, 04.58.34, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.58.34, CEST,lun 6 apr 2020, 04.58.39, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.58.39, CEST,lun 6 apr 2020, 04.58.45, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.58.45, CEST,lun 6 apr 2020, 04.58.51, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.58.51, CEST,lun 6 apr 2020, 04.58.57, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.58.57, CEST,lun 6 apr 2020, 04.59.03, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.59.03, CEST,lun 6 apr 2020, 04.59.08, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.59.08, CEST,lun 6 apr 2020, 04.59.13, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.59.13, CEST,lun 6 apr 2020, 04.59.19, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.59.19, CEST,lun 6 apr 2020, 04.59.24, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.59.24, CEST,lun 6 apr 2020, 04.59.29, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.59.29, CEST,lun 6 apr 2020, 04.59.35, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.59.35, CEST,lun 6 apr 2020, 04.59.40, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.59.40, CEST,lun 6 apr 2020, 04.59.46, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.59.46, CEST,lun 6 apr 2020, 04.59.51, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.59.51, CEST,lun 6 apr 2020, 04.59.56, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.59.56, CEST,lun 6 apr 2020, 05.00.01, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.01, CEST,lun 6 apr 2020, 05.00.07, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.07, CEST,lun 6 apr 2020, 05.00.12, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.12, CEST,lun 6 apr 2020, 05.00.17, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.17, CEST,lun 6 apr 2020, 05.00.22, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.22, CEST,lun 6 apr 2020, 05.00.27, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.27, CEST,lun 6 apr 2020, 05.00.33, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.33, CEST,lun 6 apr 2020, 05.00.38, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.38, CEST,lun 6 apr 2020, 05.00.43, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.43, CEST,lun 6 apr 2020, 05.00.48, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.48, CEST,lun 6 apr 2020, 05.00.53, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.53, CEST,lun 6 apr 2020, 05.00.59, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.00.59, CEST,lun 6 apr 2020, 05.01.04, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.01.04, CEST,lun 6 apr 2020, 05.01.09, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.01.09, CEST,lun 6 apr 2020, 05.01.14, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.01.14, CEST,lun 6 apr 2020, 05.01.20, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.01.20, CEST,lun 6 apr 2020, 05.01.25, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.01.25, CEST,lun 6 apr 2020, 05.01.30, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.01.30, CEST,lun 6 apr 2020, 05.01.36, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.01.36, CEST,lun 6 apr 2020, 05.01.41, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.01.41, CEST,lun 6 apr 2020, 05.01.46, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.01.46, CEST,lun 6 apr 2020, 05.01.51, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.01.51, CEST,lun 6 apr 2020, 05.01.57, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.01.57, CEST,lun 6 apr 2020, 05.02.02, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.02.02, CEST,lun 6 apr 2020, 05.02.07, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.02.07, CEST,lun 6 apr 2020, 05.02.12, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.02.12, CEST,lun 6 apr 2020, 05.02.17, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.02.17, CEST,lun 6 apr 2020, 05.02.23, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 05.02.23, CEST,lun 6 apr 2020, 05.02.28, CEST
